LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.1325908,42.884136,136,E MAIN ST,,E. HAMPSTEAD,,NH,03826,000017000128000000,d41534a3f6e03953
-71.1189497,42.8839359,,PILGRIM CIR,,E HAMPSTEAD,,NH,03826,000020000013000000,bf29fe06ceba4908
-71.1388109,42.8842058,38,NICOLE CIR,,E. HAMPSTEAD,,NH,03826,000017000258000000,e242825a554b5db3
-71.1421413,42.8847584,16,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000070000000,949a93d3eb3b642a
-71.1405309,42.8847845,21,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000077000000,7ed1138f7cf70844
-71.1675888,42.8848088,42,BONNIES WAY,,HAMPSTEAD,,NH,03841,000012000145000000,9dc5855708a11c97
-71.1253253,42.8842586,6,ELLYSON AVE,,E. HAMPSTEAD,,NH,03826,000020000038000000,e4dff1447afb5042
-71.1940733,42.8840178,208,MAIN ST,,HAMPSTEAD,,NH,03841,000008000183000000,da5236b8cfa83d0a
-71.1337384,42.8849875,2,CHAMBERLAIN AVE,,E HAMPSTEAD,,NH,03826,000017000291000000,bd7859da70270441
-71.1468596,42.8844277,1,VICTORIA LN,,E HAMPSTEAD,,NH,03826,000017000297000000,8949b08079a151d2
-71.161363,42.8846475,266,EMERSON AVE,,HAMPSTEAD,,NH,03841,000012000083000000,a3c7d6ca4c9eb8bc
-71.1701384,42.8845833,60,BONNIES WAY,,HAMPSTEAD,,NH,03841,000012000148000000,5fc25d4ef296a22a
-71.1970076,42.8849674,14,HOLIDAY LN,,HAMPSTEAD,,NH,03841,000003000101000000,dc534a91e1895540
-71.1597444,42.884656,279,EMERSON AVE,,HAMPSTEAD,,NH,03841,000012000045000000,395d31c1e1969b67
-71.1717392,42.8851292,21,BAILEY SHORE RD,,NO ANDOVER,,MA,01845,000012000027000000,311da228c840c9d5
-71.147013,42.884574,31,CENTRAL ST,,E. HAMPSTEAD,,NH,03826,000017000255000000,93cf42a1872f63e9
-71.143986,42.8843455,56,CENTRAL ST,,E. HAMPSTEAD,,NH,03826,000017000033000000,9ce7e1bdbe2ec9a3
-71.133853,42.8849512,6,CHAMBERLAIN AVE,,E HAMPSTEAD,,NH,03826,000017000084000000,15e07a4b1d8bf0fb
-71.1339707,42.8843565,6,CHAMBERLAIN AVE,,E HAMPSTEAD,,NH,03826,000017000084000000,eda8b7363113961f
-71.1229602,42.8842081,5,SEAN DR,,E. HAMPSTEAD,,NH,03826,000020000041000000,51fc9c610c441580
-71.1987154,42.8841443,33,HOLIDAY LN,,HAMPSTEAD,,NH,03841,000003000126000000,b4be207d848e840f
-71.1711774,42.8848784,24,BAILEY SHORE RD,,HUDSON,,NH,03051,000012000107000000,11cd08fa659dc4c3
-71.1624576,42.8844859,316,WASH POND RD,,HAMPSTEAD,,NH,03841,000012000032000000,864d473553cc0661
-71.1353743,42.8843016,4,MERRYFIELD LN,,E. HAMPSTEAD,,NH,03826,000017000271000000,0a382cbfd9f33505
-71.1320252,42.8845706,128,E MAIN ST,,E HAMPSTEAD,,NH,03826,000017000127000000,dc608dacca61ea56
-71.1932642,42.8841813,202,MAIN ST,,HAMPSTEAD,,NH,03841,000008000071000000,bd0d8c147ac0932f
-71.1408593,42.8844272,15,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000078000000,d8824aa9a83dcee4
-71.1286157,42.8845454,36,BROWN HILL RD,,E HAMPSTEAD,,NH,03826,000017000147000000,61ef5f6c0d5af412
-71.1379744,42.8840175,40,NICOLE CIR,,E. HAMPSTEAD,,NH,03826,000017000254000000,1ac0e5e042e0d532
-71.1273298,42.8840937,31,BROWN HILL RD,,E HAMPSTEAD,,NH,03826,000017000040000000,26e6008ca0e26418
-71.1425773,42.8843095,12,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000069000000,827607e23a01963b
-71.2007679,42.8845836,15,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000099000000,86509ec4494cfd00
-71.1926099,42.8843454,196,MAIN ST,,HAMPSTEAD,,NH,03841,000008000114000001,87f1f22c92e4aa58
-71.1966567,42.8846899,8,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000221000000,e8c65123dcbee9cb
-71.1535359,42.8838955,,ROUTE 111,,FAIRHAVEN,,MA,02719,000012000090000000,72163b1aeae6c88c
-71.1359327,42.8839787,5,CHAMBERLAIN AVE,,E HAMPSTEAD,,NH,03826,000017000272000000,b27d1c6de062d412
-71.2010984,42.8847499,28,LONGVIEW DR,,HAMPSTEAD,,NH,03841,000003000123000000,86f86104006d00ac
-71.1683847,42.8841937,46,BONNIES WAY,,HAMPSTEAD,,NH,03841,000012000146000000,b6f5073fc40fdea1
-71.1926057,42.8838856,190,MAIN ST,,HAMPSTEAD,,NH,03841,000008000114000000,75ff5efb15e6727d
-71.1692347,42.8842341,52,BONNIES WAY,,HAMPSTEAD,,NH,03841,000012000147000000,80a0e89db8abc008
-71.1265545,42.8840298,60,CATHERINE AVE,,E HAMPSTEAD,,NH,03826,000017000284000000,eb58f0809c4c94d3
-71.2003121,42.8843861,9,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000002000000,eddb3c3d717410d7
-71.1719652,42.8813428,106,EMERSON AVE,,HAMPSTEAD,,NH,03841,000012000026000000,4a56353109de8f58
-71.1962506,42.8845066,12,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000128000000,2e89585cd7d00a5d
-71.1618177,42.8841978,260,EMERSON AVE,,HAMPSTEAD,,NH,03841,000012000022000000,e24e4f34d68daa0e
-71.1221679,42.8836918,3,SEAN DR,,E.HAMPSTEAD,,NH,03826,000020000011000000,afb24b76016d6bcd
-71.1411852,42.8840538,13,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000079000000,8069ee8f5f02ef6a
-71.1766489,42.8844046,60,TIMBERLANE RD,,PLAISTOW,,NH,03865,00008B000039000000,5d517e510ef261a9
-71.1768949,42.8843927,58,TIMBERLANE RD,,CLINTON,,CT,06413,00008B000038000000,f3bfae7714f0193f
-71.1297696,42.883738,99,E MAIN ST,,E HAMPSTEAD,,NH,03826,000017000122000000,cfe1bc6faa76697e
-71.128665,42.8841547,30,BROWN HILL RD,,E HAMPSTEAD,,NH,03826,000017000179000000,673f76bebc9cc454
-71.1938064,42.8826338,,SANBORN SHORE,,HAMPSTEAD,,NH,03841,000008000023000000,e1e7106db1d1254d
-71.1763741,42.8843973,62,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000040000000,a5987dc142eab26d
-71.1771414,42.8843935,56,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000037000000,e6be2cbceb18f8e7
-71.1428993,42.8839726,8,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000068000000,33146b615a62ce21
-71.1345026,42.8837537,10,CHAMBERLAIN AVE,,E HAMPSTEAD,,NH,03826,000017000273000000,b3c60bea4ac03694
-71.1913743,42.8842232,184,MAIN ST,,HAMPSTEAD,,NH,03841,000008000034000000,b914234da30daa5f
-71.1455309,42.8840046,43,CENTRAL ST,,EAST HAMPSTEAD,,NH,03826,000017000146000000,720a2a69bc8e36fb
-71.2012901,42.8846011,,RACCOON RUN,,LACONIA,,NH,03246,000003000038000000,36c2a1aa13801f69
-71.2012523,42.8845974,,RACCOON RUN,,LACONIA,,NH,03246,000003000038000000,7a3c21ac74b39afd
-71.1761347,42.8842598,64,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000041000000,474ebf45ce9c7c2b
-71.1958881,42.8843462,16,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000153000000,97ae91c60c408da7
-71.1971917,42.8842428,7,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000003000076000000,4d368b9969d6e2c0
-71.2014857,42.884241,17,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000103000000,420f28b6a4be9afc
-71.1378755,42.8834809,41,NICOLE CIR,,E HAMPSTEAD,,NH,03826,000017000253000000,45d98e55eda1c626
-71.1318931,42.8835365,114,E MAIN ST,,E. HAMPSTEAD,,NH,03826,000017000118000000,d1bcb9235648b779
-71.1475254,42.8838763,5,VICTORIA LN,,E HAMPSTEAD,,NH,03826,000017000298000000,ac00c948a75f5bf5
-71.2014975,42.8844517,17,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000103000000,ab6fa471e22366de
-71.2014874,42.8844685,17,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000103000000,1e679c2fbf0c110b
-71.1366263,42.8836337,58,MUNROE DR,,E. HAMPSTEAD,,NH,03826,000017000203000000,70ff9b5ddf219a14
-71.1764889,42.8835678,41,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000115000000,eb632d09b4e29172
-71.1606487,42.8841955,2,KRISTOPHER DR,,HAMPSTEAD,,NH,03841,00012A000137000000,a274cf63fa412183
-71.1754295,42.8839196,66,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000042000000,446c38f68cb04942
-71.1955642,42.8842087,20,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000140000000,507f0611409063e5
-71.1624643,42.8838759,324,WASH POND RD,,HAMPSTEAD,,NH,03841,000012000031000000,42ff7bb4e0e2d521
-71.1999544,42.8838064,5,BLUEBERRY CIR,,NORTHPORT,,FL,34287,000003000096000000,5a7bd6c00edb12d2
-71.1774453,42.8842159,52,TIMBERLANE RD,,HAVERTOWN,,PA,19083,00008B000036000000,26b1060970d71692
-71.1605235,42.8840835,4,KRISTOPHER DR,,HAMPSTEAD,,NH,03841,00012A000138000000,643e781429522e22
-71.2102841,42.8829987,,COLLETTE DR,,HAMPSTEAD,,NH,03841,000003000132000001,bc109d233706e3fb
-71.1952235,42.8840964,24,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000228000000,c2578dc85cb6e129
-71.1435844,42.8836149,72,CENTRAL ST,,E HAMPSTEAD,,NH,03826,000017000067000000,b1c92e53a5abe1b9
-71.1908535,42.88396,178,MAIN ST,,HAMPSTEAD,,NH,03841,000008000220000000,26b898b3f33b6efe
-71.2018369,42.8842367,,RACCOON RUN,,LACONIA,,NH,03246,000003000038000000,29bf1a2960a1de96
-71.1286111,42.8837542,24,BROWN HILL RD,,E HAMPSTEAD,,NH,03826,000017000154000000,16df47c56d9a7402
-71.1775757,42.8841188,50,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000035000000,69d7d5132e8c85cc
-71.1951148,42.8837115,30,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000062000000,6f47aec890eea757
-71.2018321,42.8842223,,RACCOON RUN,,LACONIA,,NH,03246,000003000038000000,0181bd4c820e1ec5
-71.14582,42.8836068,6,VICTORIA LN,,E HAMPSTEAD,,NH,03826,000017000304000000,30ec522404ca5671
-71.1416427,42.8835863,9,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000178000000,3dfd116b295697b7
-71.1610273,42.8839672,1,KRISTOPHER DR,,HAMPSTEAD,,NH,03841,00012A000139000000,0e05fc9bdfd15e5c
-71.1359246,42.883393,60,MUNROE DR,,E. HAMPSTEAD,,NH,03826,000017000204000000,922fd482facc9cc7
-71.1777951,42.8839842,46,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000034000000,4df69c9ec6a18f93
-71.1609241,42.883865,3,KRISTOPHER DR,,HAMPSTEAD,,NH,03841,00012A000134000000,a152cc9455cf1511
-71.1964298,42.8839664,15,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000074000000,dc2795f92aa3ffa0
-71.1273808,42.8834498,60,CATHERINE AVE,,E HAMPSTEAD,,NH,03826,000017000284000000,626c816cfca9e883
-71.2009952,42.8839671,12,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000086000000,55cf80e354652558
-71.129351,42.8832296,91,E MAIN ST,,E HAMPSTEAD,,NH,03826,000017000123000000,0ccfa675b180b862
-71.1214157,42.8830594,30,ROSEWOOD CIR,,E HAMPSTEAD,,NH,03826,000020000060000000,2585ee46b78beb9b
-71.1975492,42.8838772,30,HOLIDAY LN,,HAMPSTEAD,,NH,03841,000003000127000000,a16982ffd8c2bef4
-71.1441178,42.8837211,68,CENTRAL ST,,HAMPSTEAD,,NH,03841,000017000053000000,e97dc1960e644939
-71.1369392,42.8832425,54,MUNROE DR,,HAMPSTEAD,,NH,03841,000017000202000000,82d57b792f8e4174
-71.1865307,42.883897,2,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000001000000,0663fd2d22e23979
-71.1781186,42.8837921,42,TIMBERLANE RD,,GEORGETOWN,,MA,01830,00008B000033000000,c82da7a8544b8b46
-71.1613504,42.8838175,2,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000031000000,eca21122dc2a4c82
-71.186206,42.8839,8,SHORE DR,,SAGAMORE HILLS,,OH,44067,00008B000002000000,1e8ccb67fde5bd4e
-71.2018759,42.8840265,17,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000103000000,5ac5902a12baec27
-71.1337197,42.8833821,20,CHAMBERLAIN AVE,,E HAMPSTEAD,,NH,03826,000017000260000000,bfe1f56b359c87d5
-71.1808486,42.8839043,64,SHORE DR,,BEVERLY,,MA,01915,00008B000023000000,c85e6bb5d3e658ac
-71.1811033,42.8839022,62,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000022000000,ecf2acb37c15d4b4
-71.1969842,42.8839003,5,SUMMER ST,,HAMPSTEAD,,NH,03841,000003000128000000,ef55ac2b913cea44
-71.2019489,42.8839945,17,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000103000000,c8ddad781cf02d3d
-71.1812767,42.883898,60,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000021000000,653354a515feef58
-71.1806627,42.8839009,66,SHORE DR,,HAVERHILL,,MA,01832,00008B000024000000,ac7c973d66905768
-71.181452,42.8838948,58,SHORE DR,,BIXBY,,OK,74008,00008B000020000000,9b33dfa0b3f5cf38
-71.1860054,42.8838982,10,SHORE DR,,"LAWRENCE,",,MA,01843,00008B000003000000,ba5637cc67ace263
-71.131458,42.8830933,108,E MAIN ST,,E. HAMPSTEAD,,NH,03826,000017000117000000,3aaf1d5fdb7ea350
-71.1816258,42.8838841,56,SHORE DR,,SOMERSWORTH,,NH,03878,00008B000019000000,b94a95f92004de42
-71.1803802,42.8838791,68,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000025000000,4fcaaf0a5a069daa
-71.1608181,42.8837641,5,KRISTOPHER DR,,HAMPSTEAD,,NH,03841,00012A000135000000,f6ef7cf363533f12
-71.1784386,42.8838356,32,ABBIE LN,,LIVERPOOL,,NY,13090,00008B000032000000,c893eaf805759972
-71.178702,42.8838424,30,ABBIE LN,,E HAMPSTEAD,,NH,03826,00008B000031000000,3da0d784bf146c78
-71.1799471,42.8838102,20,ABBIE LN,,HAMPSTEAD,,NH,03841,00008B000026000000,7f974842c4647858
-71.1788856,42.8838372,28,ABBIE LN,,HAMPSTEAD,,NH,03841,00008B000030000000,a69147ed4109dbba
-71.1790727,42.8838349,26,ABBIE LN,,SALEM,,NH,03079,00008B000029000000,46a8a89ea40548b5
-71.1793557,42.8838301,24,ABBIE LN,,HAMPSTEAD,,NH,03841,00008B000028000000,8e42a2ab4b3b799a
-71.1796357,42.8838247,22,ABBIE LN,,HAMPSTEAD,,NH,03841,00008B000027000000,40d7cb0a06a292f6
-71.1857736,42.8838679,12,SHORE DR,,LUTZ,,FL,33549,00008B000004000000,ab374bd0c535c34d
-71.181878,42.883854,54,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000018000000,08432361fb7e6428
-71.1961159,42.8838411,17,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000206000000,6c6b7ce95389bf7b
-71.1231842,42.8829834,30,ELLYSON AVE,,E. HAMPSTEAD,,NH,03826,000020000042000000,66c5c6830952a7c1
-71.1776206,42.8838114,,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000034000001,c80d87c035eb3eba
-71.1820514,42.8838157,52,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000017000000,99ccea8a5f89aac6
-71.1431098,42.8831927,4,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000066000000,2bc07306a284d23d
-71.1612578,42.883725,4,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000033000000,b93958bd6374f02d
-71.1257057,42.883093,49,CATHERINE AVE,,E HAMPSTEAD,,NH,03826,000020000046000000,89bc70cd5804ea15
-71.1397839,42.8831938,34,NICOLE CIR,,E HAMPSTEAD,,NH,03826,000017000257000000,876cec1fb1eccea1
-71.1822194,42.8837447,50,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000016000000,cdbb0536bc5df8dd
-71.1855193,42.8837498,14,SHORE DR,,MELROSE,,MA,02176,00008B000005000000,a076e8315b05f021
-71.1902803,42.883253,,MILLS SHORE DR,,HAMPSTEAD,,NH,03841,000008000219000000,03d865ea3730d0a7
-71.153869,42.8819332,,ROUTE 111,,E. HAMPSTEAD,,NH,03826,000012000049000000,728738450d023486
-71.1447578,42.8833201,55,CENTRAL ST,,E HAMPSTEAD,,NH,03826,000017000003000000,bfbc8a5aba44ddec
-71.1249156,42.8832036,11,ELLYSON AVE,,WILLIAMSTOWN,,MA,01267,000020000045000000,7b4507d86266ac2b
-71.1606866,42.8836387,7,KRISTOPHER DR,,HAMPSTEAD,,NH,03841,00012A000136000000,fee07be3d0b2d62d
-71.1266433,42.8831222,46,CATHERINE AVE,,E. HAMPSTEAD,,NH,03826,000017000283000000,40353eb75f6c5841
-71.1419625,42.8832393,7,MOULTON DR,,E. HAMPSTEAD,,NH,03826,000017000097000000,2b87959d7818a4df
-71.1853049,42.883715,16,SHORE DR,,SHREWSBURY,,MA,01545,00008B000006000000,5bb97c530525ace1
-71.1477502,42.8834228,9,VICTORIA LN,,E HAMPSTEAD,,NH,03826,000017000299000000,5d1fc16be5949ef6
-71.1823948,42.8836693,48,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000015000000,e7f446d0df06165a
-71.1773577,42.8829836,37,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000046000000,430d006d1376d50c
-71.1611621,42.8836231,6,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000035000000,5016f593a25bd14a
-71.1285684,42.8832837,18,BROWN HILL RD,,E HAMPSTEAD,,NH,03826,000017000030000000,8f5aedcf50bbb033
-71.202007,42.8837997,21,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000094000000,ffc1171c40edf670
-71.1957887,42.8836705,27,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000048000000,10a390b9509e68e9
-71.2018827,42.8837037,21,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000094000000,67dd8a07959f4eb0
-71.2017159,42.8834484,21,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000094000000,5f69d1f61270d14c
-71.1851345,42.8836604,17+18,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000112000000,ecc62337ce75a73d
-71.1617927,42.8836003,1,MEREDITH DR,,ATKINSON,,NH,03811,00012A000030000000,4b0e7205b1488404
-71.1745498,42.8834526,,EMERSON AVE,,HAMPSTEAD,,NH,03841,000008000151000000,1a266cc3a681c13a
-71.197138,42.8836531,9,SUMMER ST,,HAMPSTEAD,,NH,03841,000003000044000000,4fd29785fcaead0e
-71.1965814,42.8836501,6,SUMMER ST,,HAMPSTEAD,,NH,03841,000008000102000000,3faf09d0c9d839e4
-71.1601711,42.8830871,43,PARKLANE RD,,HAMPSTEAD,,NH,03841,000012000037000000,90560c51d0cb48f5
-71.1848846,42.8835739,20,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000008000000,f92c33ec9fc9991d
-71.1978328,42.8834909,34,HOLIDAY LN,,HAMPSTEAD,,NH,03841,000003000081000000,6c20c22309760c57
-71.2009556,42.8836705,10,BLUEBERRY CIR,,HAMPSTEAD,,NH,03841,000003000092000000,b6ca1bda8bffbd1c
-71.1610499,42.8835149,8,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000037000000,0cc6a26eeb3c6f32
-71.1332291,42.8830293,24,CHAMBERLAIN AVE,,E HAMPSTEAD,,NH,03826,000017000115000000,5a91887326c0d2f4
-71.1828271,42.8834701,42,SHORE DR,,BELMONT,,MA,02178,00008B000014000000,88fd6e3ebb0e594d
-71.1616919,42.8835038,3,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000032000000,e0ae6091afdfe0c6
-71.1806387,42.8835836,64,SHORE DR,,BEVERLY,,MA,01915,00008B000023000000,858ec255f7674a8b
-71.172984,42.8835045,,EMERSON AVE,,HAMPSTEAD,,NH,03841,000012000024000000,d51567e40d34d748
-71.1804483,42.8835776,66,SHORE DR,,HAVERHILL,,MA,01832,00008B000024000000,dd250d90cc384e79
-71.1810022,42.883583,59,SHORE DR,,SALEM,,MA,01970,00008B000052000000,6f3ed44bd439e242
-71.1801545,42.8835586,67,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000051000000,8090fdb0211badd8
-71.1464757,42.8828864,10,VICTORIA LN,,E HAMPSTEAD,,NH,03826,000017000303000000,0723160629fd4cec
-71.1813646,42.8835659,55,SHORE DR,,CHESTNUT HILL,,MA,02467,00008B000053000000,ba84524c4995414b
-71.1305748,42.8829931,100,E MAIN ST,,E. HAMPSTEAD,,NH,03826,000017000150000000,0fc5de0916844f0f
-71.1865263,42.8835638,7,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000067000000,cf02f87d648dd37b
-71.1817208,42.8835408,53,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000054000000,1e88112245cfd1d7
-71.1861944,42.8835697,24,HARRIS AVE,,HAMPSTEAD,,NH,03841,00008B000066000000,b3edeb2f651d74e9
-71.1962237,42.8834919,35,ISLAND POND RD,,HAMPSTEAD,,NH,03841,000008000116000000,3dacbc32d6ecd72e
-71.1783461,42.883474,38,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000047000000,edcadef4e22a2b0e
-71.181899,42.88349,51,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000055000000,c6d289af1f2bf39a
-71.1621368,42.8834435,2,PARKLANE RD,,HAMPSTEAD,,NH,03841,00012A000015000000,3e93ac31948a13eb
-71.1786027,42.8833548,36,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000048000000,590d6944a002a052
-71.1615936,42.8834006,5,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000034000000,a5af2d0c26bff123
-71.160933,42.8834097,10,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000039000000,345d2ddda28b302a
-71.1788528,42.8832034,34,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000049000000,75206c4e17453649
-71.184567,42.8834633,24,SHORE DR,,HAVERHILL,,MA,01830,00008B000009000000,8bac1312b9e2a1b6
-71.1790946,42.8830082,32,TIMBERLANE RD,,HAMPSTEAD,,NH,03841,00008B000050000000,58165bc25c1cb310
-71.1353825,42.8829349,4,PARTRIDGE LN,,E. HAMPSTEAD,,NH,03826,000017000222000000,982001a09011f0b9
-71.1833206,42.8832907,34,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000013000000,3ce0664306042584
-71.1996853,42.883451,1,CLOW LN,,HAMPSTEAD,,NH,03841,000003000098000000,6f5d5594ce60a5c4
-71.1857903,42.8834505,25,HARRIS AVE,,HAMPSTEAD,,NH,03841,00008B000065000000,283cdfe6f381dbe1
-71.1242761,42.883036,29,ELLYSON AVE,,HAMPSTEAD,,NH,03841,000020000044000000,e92a0e9cba53edb0
-71.15205,42.8828033,618,ROUTE 111,,EAST HAMPSTEAD,,NH,03826,000012000009000000,f8b7c21d5538be16
-71.1620374,42.88335,4,PARKLANE RD,,HAMPSTEAD,,NH,03841,00012A000014000000,cab950b2eaca7960
-71.1820176,42.8828417,2,HILLTOP LN,,HAMPSTEAD,,NH,03841,00008B000056000000,138b65d48b0de460
-71.1906353,42.8831107,,MILLS SHORE DR,,HAMPSTEAD,,NH,03841,000008000219000000,104a667963801902
-71.212662,42.8817454,,RACCOON RUN,,HAMPSTEAD,,NH,03841,000003000132000000,de4e9ebd2306f9cd
-71.1451721,42.8826725,21,KELLY BROOK LN,,E. HAMPSTEAD,,NH,03826,000017000194000000,c1f28d86c8795f8c
-71.1423224,42.8826937,94,CENTRAL ST,,E HAMPSTEAD,,NH,03826,000017000103000000,f51713f8b79abfb4
-71.1614751,42.8832974,7,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000036000000,dc8c8557ed0910e3
-71.1731498,42.8833017,,EMERSON AVE,,HAMPSTEAD,,NH,03841,000012000030000000,db4fef3e5268c025
-71.1608267,42.8833017,12,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000041000000,762fb6cf4b2d9472
-71.1843479,42.8833888,28,SHORE DR,,HAVERHILL,,MA,01830,00008B000010000000,847758478bb89405
-71.1205148,42.8824483,29,ROSEWOOD CIR,,E HAMPSTEAD,,NH,03826,000020000059000000,11504f8cc481ac53
-71.137114,42.882748,50,MUNROE DR,,E. HAMPSTEAD,,NH,03826,000017000201000000,581b47876efed4fa
-71.1967118,42.8833718,12,SUMMER ST,,HAMPSTEAD,,NH,03841,000008000222000000,196b9d9a17f80849
-71.158667,42.8831277,28,KRISTOPHER DR,,HAMPSTEAD,,NH,03841,00012A000157000000,6e2949d6388c0adc
-71.1854843,42.883372,17+18,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000112000000,d4685b8d112c3656
-71.1619347,42.883241,6,PARKLANE RD,,HAMPSTEAD,,NH,03841,00012A000013000000,43dee563852ed937
-71.2009206,42.8833966,6,BLUEBERRY CIR,,SALEM,,NH,03079,000003000093000000,64f6d6773fb3460b
-71.1932038,42.8795174,,MAIN ST,,MANCHESTER,,NH,03101,000008000217000000,50ce3d17021dac60
-71.1625356,42.883233,1,PARKLANE RD,,HAMPSTEAD,,NH,03841,00012A000001000000,f9d47d8b2f77eb91
-71.1485487,42.8828303,15,VICTORIA LN,,E HAMPSTEAD,,NH,03826,000017000300000000,cdab32e5b33e106c
-71.1853117,42.883323,19,SHORE DR,,ARLINGTON,,MA,02174,00008B000064000000,3c9d7dc5c8d9ac6a
-71.1841004,42.8833249,30,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000011000000,1ece8cccc60c3e52
-71.1276233,42.8827204,68,CATHERINE AVE,,E. HAMPSTEAD,,NH,03826,000017000285000000,17574f52f13a3ea0
-71.186839,42.8833013,18,HARRIS AVE,,HAMPSTEAD,,NH,03841,00008B000069000000,64aeb14e65931e0d
-71.1613593,42.8831918,9,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000038000000,301f90ca11bb5b7b
-71.1816547,42.8831906,5,LAKE AVE,,HAMPSTEAD,,NH,03841,00008B000089000000,378caa09861ce9d9
-71.1838477,42.8832893,32,SHORE DR,,HAMPSTEAD,,NH,03841,00008B000012000000,69e9a2719d9ff61d
-71.1607262,42.8831899,14,MEREDITH DR,,HAMPSTEAD,,NH,03841,00012A000043000000,4056a2ef2d0e3f42
-71.1385611,42.8827559,33,NICOLE CIR,,E. HAMPSTEAD,,NH,03826,000017000252000000,39dd4ccca5728f44
-71.1441089,42.8828336,65,CENTRAL ST,,PLAISTOW,,NH,03865,000017000002000000,fb12e597b5925002
-71.1851397,42.8832738,21,SHORE DR,,ATKINSON,,NH,03811,00008B000063000000,0d60bd8c918a1f6a
-71.132665,42.882764,28,CHAMBERLAIN AVE,,E. HAMPSTEAD,,NH,03826,000017000261000000,79aa8987ffbb58da
